MOVIE_ID,totCnt,MovieCd,MovieNm(csv),movieNm(api),showTm,prdtYear,openDt,typeNm,nationNm,genreNm,watchGrade
1345,1,20198483,호랑이는겁이없지,호랑이는 겁이 없지,83,2017,,장편,멕시코,판타지,15세이상관람가
1346,32,20198483,손오공,,,,,,,,
1347,0,20198483,암살[가치봄],,,,,,,,
1348,1,19778079,소림36방,소림삼십육방,111,1978,19781201,장편,홍콩,액션,
1349,0,19778079,무서운집(2016),,,,,,,,
1350,0,19778079,레고DC슈퍼히어로:플래시[한글자막],,,,,,,,
1351,5,19778079,컨버세이션,,,,,,,,
1352,1,2022A840,터지기전에,터지기 전에,,2020,,온라인전용,미국,코미디,
1353,1,20194208,앳퍼스트라이트,앳 퍼스트 라이트,90,2018,20190925,장편,캐나다,드라마,12세이상관람가
1354,1,20142884,엘리노어릭비:그남자그여자,엘리노어 릭비: 그 남자 그 여자,122,2014,20150409,장편,미국,드라마,15세이상관람가
1355,1,20188824,60일의썸머,60일의 썸머,93,2017,20181025,장편,한국,드라마,15세이상관람가
1356,0,20188824,대지진(2010),,,,,,,,
1357,0,20188824,어린왕자(2015)[다국어자막],,,,,,,,
1358,1,19980230,아라비아의로렌스,아라비아의 로렌스,214,1962,19981024,장편,영국,드라마,12세 미만인 자는 관람할 수 없는 등급
1359,0,19980230,테이큰3(2015),,,,,,,,
1360,5,19980230,리튼,,,,,,,,
1361,1,20178447,신밧드와복수의여신들,신밧드와 복수의 여신들,90,2016,20171221,장편,미국,판타지,15세이상관람가
1362,2,20178447,애정의조건,,,,,,,,
1363,1,20152521,쾌락지구3,쾌락지구 3,93,2014,20150724,장편,중국,멜로/로맨스,청소년관람불가
1364,0,20152521,살라코,,,,,,,,
1365,1,20149463,찰리컨트리맨,찰리 컨트리맨,103,2013,20140828,장편,미국,코미디,청소년관람불가
1366,1,20163702,까시,까시,102,2015,20161027,장편,한국,멜로/로맨스,청소년관람불가
1367,1,2022A793,첫번째화성인,첫 번째 화성인,,2016,,온라인전용,미국,코미디,
1368,1,20184130,더로저스,더 로저스,93,2017,20180720,장편,아일랜드,미스터리,15세이상관람가
1369,0,20184130,어느날[가치봄],,,,,,,,
1370,2,20184130,정직한후보,,,,,,,,
1371,1,20157624,더딥블루씨,더 딥 블루 씨,98,2012,20150423,장편,영국,멜로/로맨스,청소년관람불가
1372,1,20203165,프리즌브레이커스,프리즌 브레이커스,137,2020,,장편,기타,어드벤처,
1373,1,20196609,개와고양이를위한시간,개와 고양이를 위한 시간,83,2019,,장편,한국,다큐멘터리,
1374,0,20196609,오직기도뿐,,,,,,,,
1375,3,20196609,캡쳐,,,,,,,,
1376,1,20183322,데이브미로만들다:판타스틱미로대탈출,데이브 미로 만들다: 판타스틱 미로 대탈출,81,2017,,장편,미국,공포(호러),
1377,0,20183322,남산의부장들[가치봄],,,,,,,,
1378,1,20174241,위아엑스,위 아 엑스,93,2016,20170525,장편,영국,다큐멘터리,15세이상관람가
1379,1,20168201,봉신연의:영웅의귀환,봉신연의: 영웅의 귀환,109,2015,20160922,장편,홍콩,판타지,12세이상관람가
1380,1,20161806,비치온더비치,비치온더비치,99,2016,20161208,장편,한국,멜로/로맨스,청소년관람불가
1381,1,20142107,세인트로즈,세인트 로즈,79,2010,,장편,캐나다,코미디,
1382,1,19778174,어디서무엇이되어다시만나리,어디서 무엇이 되어 다시 만나리,100,1977,,장편,한국,드라마,
1383,2,19778174,더와이프,,,,,,,,
1384,1,20134047,로렌스애니웨이,로렌스 애니웨이,168,2012,20131219,장편,캐나다,멜로/로맨스,15세이상관람가
1385,1,20169943,빈야드:레드와인의저주,빈야드: 레드 와인의 저주,106,2014,20161012,장편,칠레,판타지,15세이상관람가
1386,0,20169943,순수의시대(2014)[무삭제판],,,,,,,,
1387,2,20169943,부기나이트,,,,,,,,
1388,1,20182843,솔트앤파이어,솔트 앤 파이어,97,2016,,장편,미국,스릴러,15세이상관람가
1389,1,2022A798,치심적아,치심적아,,1986,,온라인전용,홍콩,코미디,
1390,1,20176767,"나는내일,어제의너와만난다","나는 내일, 어제의 너와 만난다",110,2016,20171012,장편,일본,멜로/로맨스,12세이상관람가
1391,0,20176767,특경도룡(1988),,,,,,,,
1392,18,20176767,테라피,,,,,,,,
1393,0,20176767,자칼(1997),,,,,,,,
1394,1,20142164,영광의대가,영광의 대가,111,1952,,장편,미국,코미디,
1395,1,20204131,고스트킬러VS블러디메리,고스트 킬러 vs 블러디 메리,108,2018,,장편,브라질,공포(호러),
1396,0,20204131,로베레의장군,,,,,,,,
1398,1,2022A158,트랩티드1,트랩티드 1,,2014,,온라인전용,기타,드라마,
1399,1,20154908,7년의밤,7년의 밤,123,2018,20180328,장편,한국,스릴러,15세이상관람가
1400,0,20154908,천사VS좀비:세상의종말,,,,,,,,
1401,0,20154908,레드(2021),,,,,,,,
1402,1,20149239,브로드웨이경찰들,브로드웨이 경찰들,86,2012,,장편,미국,액션,
1403,6,20149239,파이트클럽,,,,,,,,
1404,1,20183771,트리트미라이크파이,트리트 미 라이크 파이어,106,2018,20190627,장편,프랑스,멜로/로맨스,청소년관람불가
1405,2,20183771,블랙로즈,,,,,,,,
1406,1,19868179,13일의금요일6:제이슨살아있다,13일의 금요일 6 : 제이슨 살아있다,86,1986,,,,,
1407,4,19868179,스파이키드,,,,,,,,
1408,3,19868179,봉자,,,,,,,,
1409,1,20207003,무림:광혼도,무림: 광혼도,87,2019,,장편,중국,액션,15세이상관람가
1410,1,20133881,러스트앤본,러스트 앤 본,122,2012,20130502,장편,프랑스,멜로/로맨스,청소년관람불가
1411,3,20133881,유어프렌즈,,,,,,,,
1412,0,20133881,사랑한다면이들처럼(2011),,,,,,,,
1413,1,20190242,체크메이트캅,체크 메이트 캅,94,2019,20190418,장편,미국,액션,15세이상관람가
1414,1,20175733,행성탈출:최후의전쟁,행성탈출: 최후의 전쟁,107,2017,20180308,장편,영국,SF,15세이상관람가
1415,1,20215890,도즈오브해피니스,도즈 오브 해피니스,100,2019,,장편,불가리아,드라마,
1416,0,20215890,마리앙투아네트(2006),,,,,,,,
1417,1,20191741,앵그리버드2:독수리왕국의침공,앵그리 버드 2: 독수리 왕국의 침공,96,2019,20190807,장편,미국,애니메이션,전체관람가
1418,1,20132286,애프터임팩트,애프터 임팩트,95,2007,,장편,미국,다큐멘터리,
1419,1,20192961,400:제국의부활,400: 제국의 부활,121,2018,20190704,장편,태국,액션,15세이상관람가
1420,1,20040596,바람의파이터,바람의 파이터,120,2004,20040812,장편,한국,액션,12세관람가
1421,0,20040596,아포칼립스-좀비,,,,,,,,
1422,1,20197751,무림방주:절대고수의탄생,무림방주: 절대고수의 탄생,98,2018,20200110,장편,중국,사극,15세이상관람가
1423,1,20177541,아메리칸메이드,아메리칸 메이드,114,2017,20170914,장편,미국,범죄,15세이상관람가
1424,4,20177541,킬러의보디가드,,,,,,,,
1425,0,20177541,[OCEAN공개]집착,,,,,,,,
1426,1,20193520,응징자2,응징자2,65,2019,,장편,한국,액션,청소년관람불가
1427,4,20193520,키드냅,,,,,,,,
1428,0,20193520,씽(2016),,,,,,,,
1430,25,20193520,다방,,,,,,,,
1431,0,20193520,호텔룸(2017),,,,,,,,
1432,6,20193520,테이킹,,,,,,,,
1433,0,20193520,카3:새로운도전[3D],,,,,,,,
1434,1,20197479,탱크:무적의T34,탱크: 무적의 T34,92,2018,20190328,장편,러시아,액션,15세이상관람가
1435,0,20197479,아나콘다(1997),,,,,,,,
1436,1,20040619,슈퍼스타감사용,슈퍼스타 감사용,115,2004,20040917,장편,한국,드라마,전체관람가
1437,1,20154621,주온:더파이널,주온: 더 파이널,90,2015,20151001,장편,일본,공포(호러),15세이상관람가
1438,1,20164391,레아:더안드로이드,레아: 더 안드로이드,84,2014,,장편,프랑스,SF,12세이상관람가
1439,0,20164391,노메드의검,,,,,,,,
1440,15,20164391,인페르노,,,,,,,,
1441,0,20164391,저스티스리그[다국어자막],,,,,,,,
1442,1,20155423,시카리오:암살자의도시,시카리오: 암살자의 도시,121,2015,20151203,장편,미국,범죄,청소년관람불가
1443,0,20155423,피아니스트(2002),,,,,,,,
1444,1,20198869,유투브라이브:영혼출몰지역,유투브 라이브 : 영혼 출몰 지역,96,2018,,장편,미국,공포(호러),청소년관람불가
1445,0,20198869,이동진의라이브톡-팬텀스레드,,,,,,,,
1446,0,20198869,라이크크레이지(2011),,,,,,,,
1447,1,20070122,혐오스런마츠코의일생,혐오스런 마츠코의 일생,129,2006,20070412,장편,일본,코미디,15세이상관람가
1448,0,20070122,"엘리노어릭비(합본,2편)",,,,,,,,
1449,1,20187923,사라진아이:포로로카,사라진 아이: 포로로카,152,2017,,장편,루마니아,드라마,
1450,1,20145258,싯앤고,싯 앤 고,29,2014,,단편,한국,드라마,15세이상관람가
1451,9,20145258,슈렉,,,,,,,,
1452,1,20158261,메탈헤드,메탈헤드,100,2013,20150323,장편,아이슬란드,드라마,15세이상관람가
1453,1,20048103,오션스트웰브,오션스 트웰브,125,2004,20050107,장편,호주,범죄,12세이상관람가
1454,2,,수상한그녀,,,,,,,,
1455,1,20184802,몬스터호텔3,몬스터 호텔 3,97,2018,20180808,장편,미국,애니메이션,전체관람가
1456,1,20081142,대사건,대사건,89,2004,20160929,장편,홍콩,액션,15세이상관람가
1457,1,20164091,썸씽라이크썸씽라이크잇,썸씽 라이크 썸씽 라이크 잇,96,2015,,장편,일본,코미디,전체관람가
1458,1,20020320,마인드스톰,마인드스톰,97,2001,20020114,장편,미국,SF,15세관람가
1460,0,,결백[가치봄],,,,,,,,
1461,2,,굿우먼,,,,,,,,
1462,1,20050053,800블렛,800 블렛,122,2002,20050325,장편,스페인,코미디,15세관람가
1463,1,20163503,비밀결사:라이치히카리클럽,비밀결사: 라이치 히카리 클럽,115,2015,,장편,일본,미스터리,청소년관람불가
1464,1,20119341,아이들...,아이들...,132,2010,20110217,장편,한국,범죄,15세이상관람가
1465,1,20187322,"힘을내요,미스터리","힘을 내요, 미스터 리",110,2019,20190911,장편,한국,코미디,12세이상관람가
1466,1,20175345,콘플릭트:야쿠자의규율,콘플릭트:야쿠자의 규율,161,2017,20171031,장편,일본,액션,청소년관람불가
1467,1,19950346,토탈이클립스,토탈 이클립스,100,1995,19951202,장편,영국,드라마,연소자관람불가
1468,1,20170792,로스트인마운틴,로스트 인 마운틴,95,2017,,장편,미국,어드벤처,
1469,4,,사이비,,,,,,,,
1470,1,20175547,스윙키즈,스윙키즈,133,2018,20181219,장편,한국,드라마,12세이상관람가
1471,1,20209650,택스콜렉터,택스 콜렉터,95,2020,20201118,장편,미국,액션,청소년관람불가
1472,5,,클로버필드,,,,,,,,
1473,1,20201586,스펙타클워,스펙타클 워,112,2019,,장편,스페인,전쟁,
1474,0,,엑소시스트[확장판],,,,,,,,
1475,2,,미스에이전트,,,,,,,,
1476,0,,허니와클로버(2007),,,,,,,,
1477,1,20147826,원디렉션:디스이즈어스,원 디렉션: 디스 이즈 어스,92,2013,,장편,미국,다큐멘터리,
1478,0,,범블비[다국어자막],,,,,,,,
1479,8,,예스터데이,,,,,,,,
1480,0,,뻔뻔한딕앤제인,,,,,,,,
1481,0,,버스정류장(1956),,,,,,,,
1482,1,20190803,사이몬과타카시,사이몬과 타카시,83,2018,20190507,장편,일본,코미디,15세이상관람가
1483,1,20070473,러브인클라우즈,러브 인 클라우즈,120,2004,20081231,장편,호주,드라마,15세이상관람가
1484,1,20010185,엑시트운즈,엑시트 운즈,117,2001,20010505,장편,미국,미스터리,18세관람가
1485,1,20162026,어느여름날밤에,어느 여름날 밤에,97,2016,20170406,장편,한국,드라마,청소년관람불가
1486,1,20183385,카오산탱고,카오산 탱고,97,2020,20200730,장편,한국,드라마,12세이상관람가
1487,0,,마음이외치고싶어해(2018),,,,,,,,
1488,1,20163297,카마수트라:뱀의여인,카마수트라: 뱀의 여인,131,2015,20160601,장편,태국,드라마,청소년관람불가
1489,3,,라스트데이즈,,,,,,,,
1490,68,,폴리스,,,,,,,,
1491,1,20182842,필그리미지,필그리미지,96,2017,20190411,장편,아일랜드,액션,15세이상관람가
1492,1,2022A210,OSS117로마작전,OSS 117 로마작전,,1968,,온라인전용,이탈리아,드라마,
1493,1,20098280,크로우즈제로2,크로우즈 제로 2,133,2009,,장편,일본,액션,청소년관람불가
1494,0,,디파이언스(2008),,,,,,,,
1495,0,,데몬헌터(2017),,,,,,,,
1496,0,,위험한정사(1987),,,,,,,,
1497,1,20134462,우리에겐교황이있다,우리에겐 교황이 있다,104,2011,20130502,장편,이탈리아,드라마,전체관람가
1498,4,,서부전선,,,,,,,,
1499,1,20196601,항거:유관순이야기,항거:유관순 이야기,105,2018,20190227,장편,한국,드라마,12세이상관람가
1500,1,20189730,콜보이,콜보이,118,2018,20180829,장편,일본,드라마,청소년관람불가
1501,4,,라스트솔져,,,,,,,,
1502,4,,100미터,,,,,,,,
1503,1,20191969,고통을못느끼는남자,고통을 못 느끼는 남자,136,2018,,장편,인도,액션,
1504,2,,오멘666,,,,,,,,
1506,0,,트랜스포머2:패자의역습,,,,,,,,
1507,1,20200408,아이빌리브,아이 빌리브,89,2017,20201105,장편,미국,드라마,전체관람가
1508,6,,비열한거리,,,,,,,,
1509,1,20185902,여자라는이름으로,여자라는 이름으로,91,2018,20181011,장편,프랑스,드라마,15세이상관람가
1510,1,20208862,레디오어낫,레디 오어 낫,95,2019,,장편,미국,공포(호러),
1511,0,,국제시장[가치봄],,,,,,,,
1512,1,20008237,세븐데이투리브,세븐 데이 투 리브,93,2000,20010804,장편,독일,드라마,15세관람가
1513,0,,용형호제(1986),,,,,,,,
1514,1,20162592,더컬링,더 컬링,81,2014,20160408,장편,미국,공포(호러),15세이상관람가
1515,1,20209861,더윈드:악마의속삭임,더 윈드: 악마의 속삭임,87,2018,,장편,미국,공포(호러),
1516,1,20147880,위크엔드인파리,위크엔드 인 파리,99,2013,20140501,장편,영국,드라마,15세이상관람가
1517,0,,흑표천하(1993),,,,,,,,
1518,1,20175761,마운틴맨,마운틴맨,117,2015,20170518,장편,인도,드라마,12세이상관람가
1519,0,,신데렐라2(2002),,,,,,,,
1520,15,,드래그,,,,,,,,
1521,1,20183123,양의나무,양의 나무,125,2017,20181018,장편,일본,스릴러,15세이상관람가
1522,4,,다크에이지,,,,,,,,
1523,34,,악어,,,,,,,,
1524,1,20151623,앙:단팥인생이야기,앙: 단팥 인생 이야기,113,2015,20150910,장편,일본,드라마,12세이상관람가
1525,1,20154207,퇴마전:마령검의비밀,퇴마전: 마령검의 비밀,117,2015,20150827,장편,중국,판타지,15세이상관람가
1526,1,2022A638,시티오브더리빙데드,시티 오브 더 리빙 데드,,1980,,온라인전용,이탈리아,공포(호러),
1527,0,,잭애스(2002),,,,,,,,
1528,3,,비밀은없다,,,,,,,,
1529,1,20060407,마파도2,마파도2,129,2007,20070118,장편,한국,코미디,12세이상관람가
1530,1,20170271,사탄의영혼,사탄의 영혼,79,2016,20170727,장편,미국,공포(호러),청소년관람불가
1531,1,2022A145,언드래프트,언드래프트,,2016,,온라인전용,미국,가족,
1532,1,20180828,쥬피터스타쉽,쥬피터 스타쉽,84,2019,20200508,장편,미국,SF,15세이상관람가
1533,1,20202539,콜:사라진여자들,콜: 사라진 여자들,84,2020,,장편,미국,스릴러,15세이상관람가
1534,1,20172467,데드웨스트,데드 웨스트,93,2010,20170907,장편,미국,액션,15세이상관람가
1535,1,20164282,레프트비하인드:휴거의시작,레프트 비하인드 : 휴거의 시작,110,2014,20160908,장편,미국,액션,12세이상관람가
1536,0,,울지마톤즈(2010),,,,,,,,
1537,1,20174688,공포극장:절규편,공포극장:절규편,74,2015,20171013,장편,일본,공포(호러),15세이상관람가
1538,0,,크리드(2015),,,,,,,,
1539,0,,신정무문디오리지널,,,,,,,,
1540,0,,케빈에대하여(2011),,,,,,,,
1541,0,,히어애프터(2016),,,,,,,,
1542,0,,첫사랑(1983),,,,,,,,
1543,1,20190404,무림풍운,무림풍운,,1970,,장편,홍콩,액션,
1544,1,20209407,1914전투,1914 전투,139,2019,,장편,폴란드,전쟁,
1545,4,,커피와담배,,,,,,,,
1546,1,20177903,몬스터워,몬스터 워,80,2011,20170613,장편,미국,스릴러,15세이상관람가
1547,6,,소꿉놀이,,,,,,,,
1548,1,20196943,골렘위치스토리,골렘 위치 스토리,94,2018,,장편,미국,공포(호러),15세이상관람가
1549,1,20198826,마녀나무의저주,마녀나무의 저주,102,2015,,장편,미국,스릴러,15세이상관람가
1550,4,,스마트폰을떨어뜨렸을뿐인데,,,,,,,,
1551,1,20140683,하드라이드투헬,하드 라이드 투 헬,94,2010,,장편,미국,공포(호러),
1553,1,20181783,잉글랜드이즈마인,잉글랜드 이즈 마인,94,2017,20180705,장편,영국,드라마,12세이상관람가
1555,958,,그녀,,,,,,,,
1556,1,20202329,나와언니와셀린디온,나와 언니와 셀린 디온,90,2019,,장편,프랑스,가족,
